"Traced_NHSNUMBER","DateOfBirth","PatientFirstName","PatientOtherName","PatientSurname","PatientAddress_Line1","PatientAddress_Line2","PatientAddress_Line3","PatientAddress_Line4","PatientAddress_Line5","PatientAddress_Postcode","GPPracticeCode","Practice_Name","contact_telephone","mobile","landline","oslaua","ccg","Flag_Chemo_Radiotherapy","Flag_Respiratory","Flag_HaematologicalCancers","Flag_PregnantWithCongentialHeartDefect","Flag_Transplant","Flag_RareDiseases","gender","Flag_PDSInformallyDeceased","oscty","live_in_england","first_name","middle_name","last_name","city","address_l1","address_l2","county","postcode","nhs_number","carry_supplies","reference_id","full_dob","session_id","csrf_token","phone_number_calls","phone_number_texts","contact","know_nhs_number","check_answers_seen","nhs_letter","basic_care_needs","dietary_requirements","medical_conditions","essential_supplies","updated_at","referenceid","unixtimestamp","created_at","ivr_nhs_number","ivr_postcode","ivr_dob","ivr_customer_callling_number","ivr_current_item_id","ivr_transfer","ivr_fallback_time","ivr_nhs_known","ivr_contact_id","ivr_preferred_phone_number","ivr_phone_number_calls","ivr_postal_code_verified","ivr_delivery_supplies","ivr_carry_supplies","ivr_have_help","ivr_call_timestamp","ivr_umet_needs"
"1673254346","20050708","Gustave","Verda","Skiles","Flat 78Kevin fork","Jademouth","Mandy passage","East Lambrook","Somerset","SO51 6AS","F82671","PRASAD","01708 343281","+44(0)8172348834","0599082016","Somerset","05C","1","1","0","1","1","0",NA,"1","East Lambrook","no","Gustave","Verda","Skiles","East Lambrook","20 Kyle junctions","Robinson neck","Somerset","G0E 7RU","1673254346","no","20200415-792577-318F52","2005-08-01","56f5c90fca584adcadf6d83debb504d7","f89cd906d388496b8d7bc6525ade7011","(07095) 59557","(08542) 649924","gj@usvwfbg.has","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1983-06-25 22:04:37","20200415-792577-318F52","1976-02-25 14:30:18","1983-05-10 20:28:06","1673254346","NP8M 4NL","2005-12-18","0531038059","65","FALSE","2","no","f99b09ad-2c7c-4042-9c7c-9b940b84cbf1","(04168) 869097","(07095) 59557","FALSE","TRUE","TRUE","TRUE","1979-08-07 21:31:25",NA
"5532930790","20070111","Lavonda","Aufderhar","Kuhlman","Studio 29aLawrence park","Port Thomaschester","William walks","Great Rissington","Gloucestershire","MK43 7BS","M85670","GREENFIELD MEDICAL CENTRE","0121 3281174","+44(0)5900 18449","+44(0)6724 080303","Gloucestershire","00V","0","1","1","1","1","0","9","0","Great Rissington","yes","Lavonda","Aufderhar","Kuhlman","Great Rissington","45 Bennett spring","Armstrong mills","Gloucestershire","M79 4NW","5532930790","no","20200323-643070-3854DC","2006-04-18","7866cecf2c8f484aa71ba968aecce0ba","2a5b35c889c04050900553fa6a09de02","+44(0)457139783","00974 642958","fzi@dtaflcku.aed","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1982-06-01 10:03:00","20200323-643070-3854DC","2009-04-21 16:45:06","2019-08-01 09:24:06","5532930790","DE09 0FX","2006-06-11","+44(0)4482 978831","13","TRUE","7","yes","2dd793c7-9f1f-4b40-bf14-04dffb76c3e7","+44(0)7286 142932","+44(0)457139783","FALSE","FALSE","FALSE","FALSE","1974-12-07 23:44:16",NA
"6387453660","20060906","Jeannette","Gibson","Abbott","4 Diana gardens","North Charlotteberg","Holmes island","Broughton","Hampshire","M41 9AQ","A99992","ORTHOTICS CLINIC SOUTH BLOCK","0118 322 511","+44(0)3669392126","0385343578","Hampshire","99M","1","1","1","0","1","0","1","1","Broughton","yes","Jeannette","Gibson","Abbott","Broughton","72 Sharp parkway","Gregory valley","Hampshire","G3 1PN","6387453660","yes","20200408-580832-F052AF","2006-09-28","ba9a53fda9714114b01f70a4371e55d5","ec06169591574791afb4ef7c0c9aa537","+44(0)4064956462","(05415) 963387","nuigdhfbjm@krhid.otw","YES, I KNOW MY NHS NUMBER","TRUE","no","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2007-11-22 10:02:38","20200408-580832-F052AF","2007-05-11 05:50:24","2001-08-21 09:29:47","6387453660","S98 9QT","2005-07-05","(03843) 532875","89","FALSE","3","no","5b44668f-6111-4027-b8fb-a4a2e000034d","(00537) 016656","+44(0)4064956462","TRUE","TRUE","TRUE","TRUE","1988-02-18 19:02:26",NA
"1743376047","20070126","Christel","Eichmann","Waelchi","23 Lawrence common","South Shaunfurt","Baldwin views","Borwick","Lancashire","BT48 0AX","J82059","THE WATERCRESS MEDICAL GROUP","01420 562922","+44(0)1853 10436","(09063) 292560","Lancashire","42D","0","0","1","1","0","0",NA,"0","Borwick","yes","Christel","Eichmann","Waelchi","Borwick","Flat 06hCrawford cove","Brandon inlet","Lancashire","S40 1QB","1743376047","yes","20200415-226169-C774FC","2005-12-02","a60c95ef4d5440ee916bc4cbc1b9213c","26416807daea4022b39427893b55d010","+44(0)3632 21925","+44(0)5128 317830","iebdmcza@r.wns","YES, I KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2008-01-17 06:36:32","20200415-226169-C774FC","1976-10-23 16:21:55","1973-10-17 21:23:15","1743376047","M8 5XF","2006-06-05","+44(0)7749 86508","97","FALSE","9","no","e3f7c401-306b-4ee3-aac0-c2c69bd9aace","09898 80653","+44(0)3632 21925","TRUE","FALSE","FALSE","FALSE","1988-05-19 10:52:10",NA
"7666897104","20060828","Jaylan","Lebsack","Eichmann","798 Brown corner","New Alisonport","Reece grove","Brook Bottom",NA,"TF1 7XZ","G83670","DR SITHAMPARANATHAN","020 83193303","+44(0)0025066385","(09761) 424969",NA,"99E","1","1","1","0","0","0","2","0","Brook Bottom","yes","Jaylan","Lebsack","Eichmann","Brook Bottom","Studio 2Alexandra place","Johnson gardens",NA,"BL5P 5LY","7666897104","no","20200403-338455-7DA383","2005-10-17","f5eccab8706b4b4bbe48682f441dca60","984b6b12faf44a978b465aab82c59a3a","+44(0)912820841","+44(0)9080 128449","mrq@zcmt.phb","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1976-02-02 06:00:29","20200403-338455-7DA383","1974-06-09 06:04:34","2005-08-07 14:55:53","7666897104","BS30 9BD","2007-01-16","07273033199","32","TRUE","2","yes","6d41c101-b78c-4c8b-877b-cce7da41c2bd","+44(0)6061 390097","+44(0)912820841","FALSE","TRUE","TRUE","TRUE","2015-05-14 10:46:12",NA
"4872059750","20061211","Dominick","Brown","Gaylord-Mueller","Flat 0Sian mission","Holdenfort","Sims roads","Waterloo","County of Herefordshire","E5 8DD","A81058","COULBY MEDICAL PRACTICE","01642 746800","+44(0)9202217371","+44(0)3591255015","County of Herefordshire","06L","0","0","1","0","0","1","9","1","Waterloo","yes","Dominick","Brown","Gaylord-Mueller","Waterloo","Flat 38xRyan dam","Daniels camp","County of Herefordshire","SY24 7EY","4872059750","no","20200321-245216-A186FA","2006-08-08","d107599403cf45b192b24b74bbfda2f2","4c9f1a4e988c4504bd4ce52cf723737e","+44(0)370780545","+44(0)1482322859","dzyekgla@qvichsdk.ugv","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1970-01-27 21:01:38","20200321-245216-A186FA","1989-10-09 11:41:15","2010-04-15 03:40:00","4872059750","ME50 2UT","2006-11-11","(06358) 090357","80","FALSE","1","yes","63126f72-ef90-4b0f-9c82-ae8b2bc581b8","06912088118","+44(0)370780545","FALSE","TRUE","TRUE","TRUE","1989-10-30 13:16:06",NA
"3075905579","20060813","Tennie","Roberts","Wisozk","Studio 6King hills","Hartport","Fowler divide","Booth",NA,"HA2 7DE","Y05718","CHS URGENT CARE CENTRE PAEDIATRICS","020 84013000","+44(0)075273124","+44(0)1256091242",NA,"18C","0","1","0","0","0","1","0","0","Booth","yes","Tennie","Roberts","Wisozk","Booth","65 Lee lake","White expressway",NA,"S3S 0JQ","3075905579","no","20200403-953595-035E0C","2006-06-26","cd25dd90551b41f89e6394f629106e7d","3919d06a02db44d8b7c083d58a147118","07147620378","+44(0)5850 392032","bliyamfg@kebinhl.nty","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2012-09-02 04:13:57","20200403-953595-035E0C","2001-04-19 12:05:05","1999-07-31 14:37:38","3075905579","LS3 1SX","2005-09-16","(07647) 204195","81","TRUE","1","yes","42053799-adeb-4faf-8efb-d26a1dc976a9","(05462) 786376","07147620378","TRUE","FALSE","TRUE","TRUE","2004-04-24 08:32:56",NA
"5451621037","20070401","Lara","Ankunding","Berge","Studio 08mSmith drives","Claireview","Evans valley","Rowlands","Dorset","BN15 8SF","Y05580","OLDER AGE - STONEBOW UNIT","01432 364432","+44(0)981219215","+44(0)3833 41074","Dorset","07P","1","1","1","1","0","0","1","1","Rowlands","yes","Lara","Ankunding","Berge","Rowlands","806 Robin estates","Hopkins drives","Dorset","GL81 3BT","5451621037","no","20200329-929439-9DEB9E","2006-01-22","85add80a96fb43b2915342b1c64a2acf","b6a4d55b975a49468d5045734575f0f6","01224 47447","(07381) 45159","uoq@jlzrh.flw","YES, I KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2010-02-20 22:20:50","20200329-929439-9DEB9E","1975-06-27 15:18:48","2013-10-20 15:10:55","5451621037","DL1A 4UH","2005-08-27","0127142054","22","FALSE","6","no","5ac4c20b-34c1-4db7-abe2-e65f54f9eb11","+44(0)7191 10841","01224 47447","FALSE","FALSE","FALSE","FALSE","1995-03-13 04:52:55",NA
"1485043606","20050507","Mercer","Klein","Gleason","6 Cheryl ways","Cherylside","Alex orchard","Perriswood","Abertawe - Swansea","OX7 4LF","Y00706","DRUG LINK","01793 610133","+44(0)3294 070403","0727004063","Abertawe - Swansea","99M","0","0","1","1","0","0","9","0","Perriswood","no","Mercer","Klein","Gleason","Perriswood","0 Mitchell overpass","Allan junctions","Abertawe - Swansea","W58 5SX","1485043606","no","20200405-771993-ACA781","2007-03-25","c5625b396c6b40b79c3030a199d286c4","7f6640d47c7f46ef81b82c7ebf7bec8d","+44(0)4659 423839","+44(0)8138 633651","ptyjazv@awb.etw","YES, I KNOW MY NHS NUMBER","FALSE","no","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1973-12-21 01:45:43","20200405-771993-ACA781","2002-12-25 07:17:14","2001-01-19 19:32:21","1485043606","PE23 3ZW","2005-10-27","+44(0)7466 65955","26","TRUE","1","yes","0f79b7e0-d381-4288-8297-baf9f441d4b2","+44(0)7786 17281","+44(0)4659 423839","TRUE","FALSE","TRUE","FALSE","2017-08-18 19:05:43",NA
"7054536855","20050626","Ella","Heathcote","Crona-Macejkovic","Studio 6White flats","Jeremyton","Paul villages","Ynysmaerdy","Rhondda Cynon Taf - Rhondda Cynon Taf","SA8 3AN","M83090","DUNROBIN STREET MEDICAL CENTRE","01782 590040","0301726266","+44(0)626120282","Rhondda Cynon Taf - Rhondda Cynon Taf","08V","1","1","0","1","0","0","0","1","Ynysmaerdy","yes","Ella","Heathcote","Crona-Macejkovic","Ynysmaerdy","26 Russell crest","Lewis path","Rhondda Cynon Taf - Rhondda Cynon Taf","L18 4QT","7054536855","no","20200411-758653-A0CFCB","2005-04-27","cd9283a56ab847eb8d6dd0ed6c4168a1","b95c7b302eac40e2a5818bab0656e0c8","06954317564","+44(0)8471 04255","rybsmxevau@fjabmy.czp","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2011-06-08 01:27:36","20200411-758653-A0CFCB","2018-04-27 18:24:18","1986-07-03 18:09:08","7054536855","HU21 7GL","2005-12-08","0998406849","6","TRUE","3","yes","bd8e96a5-33fc-406f-8f66-a9183d52c9c6","(02980) 241546","06954317564","TRUE","FALSE","FALSE","TRUE","2004-10-11 11:58:58",NA
"8009589721","20050927","Alton","Pleasant","Brakus","9 Adam viaduct","Billychester","Alex passage","Coneypark","Falkirk","G52 2HE","Y06425","EU EXIT HEALTHCARE AT MANSTON","01843 609303","+44(0)5272 108633","(05373) 81871","Falkirk","01A","0","1","0","0","0","0","1","1","Coneypark","yes","Alton","Pleasant","Brakus","Coneypark","Studio 40Leah haven","Reid rest","Falkirk","W7 4XL","8009589721","no","20200420-453255-B53559","2005-10-22","eb7a2c744c514009b15f43a9e5ffa13c","051fa45bcd184fdeb8f003988f171c93","06627147384","03924231743","lepbfqh@kpq.fry","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2007-01-17 21:54:44","20200420-453255-B53559","1992-09-25 12:39:04","2001-01-13 01:42:24","8009589721","M35 0EH","2005-06-02","(00149) 39298","10","TRUE","2","no","923694c8-5c80-4b75-9197-864832e853ef","06128 213681","06627147384","FALSE","TRUE","TRUE","FALSE","1981-09-20 14:20:39",NA
"7047483962","20050501","Dink","Durgan","Johnson","771 Simpson rue","New Geoffreyberg","Campbell stravenue","Bowland Bridge","Cumbria","LS27 9LF","Y03717","TURNING POINT (STROUD)","0300 1231512","+44(0)8160 058155","+44(0)4830054216","Cumbria","99M","1","1","0","0","0","0","9","0","Bowland Bridge","yes","Dink","Durgan","Johnson","Bowland Bridge","Flat 0Clayton path","Keith neck","Cumbria","N3 7RE","7047483962","no","20200329-300625-9CDC3F","2006-03-04","85bab59eec05401fa8dce89b668b1496","de1d6a02830448b19a8a36156ff80fd5","+44(0)8498195014","(05433) 760530","rvukj@uhiqxsrt.hlw","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1996-12-04 10:02:08","20200329-300625-9CDC3F","1986-08-29 08:00:30","2009-02-27 00:13:43","7047483962","LA5 2GA","2007-01-10","+44(0)178126494","74","FALSE","8","no","62756ca0-25b5-49b6-abb5-8482d6afba7d","+44(0)8950930070","+44(0)8498195014","FALSE","FALSE","TRUE","FALSE","1982-09-05 09:25:15",NA
"5534906473","20051016","Berry","Karsyn","White","60 Harris streets","Port Beth","Chapman shore","St Osyth","Essex","CM5 9HU","Y06319","HALTON PRIMARY CARE DERMATOLOGY SERVICE","01928 565881","0582038186","00767 701217","Essex","02X","0","0","1","1","1","0","9","0","St Osyth","no","Berry","Karsyn","White","St Osyth","Studio 3Brown highway","Farrell loaf","Essex","L5J 8AH","5534906473","no","20200414-480048-E78BC3","2006-07-15","f227ee2eb30f4b9ebf89b00f5d837095","f06bf9d335594f049acfc500161b8df2","0311192932","+44(0)871956869","yhzfc@xkizl.bzq","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2015-05-05 11:15:46","20200414-480048-E78BC3","1999-03-17 00:12:04","1975-05-16 12:48:59","5534906473","G9 8XH","2007-04-10","04876 703069","99","TRUE","5","no","089caf17-d6c4-456a-a37c-c436cc288355","+44(0)0002389539","0311192932","TRUE","TRUE","FALSE","FALSE","1985-12-14 17:21:54",NA
"9131435115","20051225","Marcella","Mertz","Hudson","Flat 9Lauren glen","Kaurstad","Elliot valleys","Little Ballinluig","Perth and Kinross","TS21 4EW","JER753","DAY J","01534 58048","+44(0)1244 11776","+44(0)6110112574","Perth and Kinross","06A","0","1","0","1","1","0",NA,"1","Little Ballinluig","no","Marcella","Mertz","Hudson","Little Ballinluig","Flat 9Shepherd crossroad","Stanley overpass","Perth and Kinross","G9H 8SR","9131435115","yes","20200325-152845-9E3AD5","2005-05-12","f379411481d244d99977adc3b2761ac4","afd21642dce44dc0a9912a0ce4fab2fe","+44(0)4155841590","07176319146","mqip@fhzxm.ysd","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1997-06-13 00:44:33","20200325-152845-9E3AD5","2010-11-14 00:55:18","1974-09-07 16:01:30","9131435115","FY3R 4ET","2006-03-06","01912503209","76","TRUE","8","no","fcb8be61-0c83-481f-b481-ef561a5a85ef","0792877103","+44(0)4155841590","TRUE","TRUE","TRUE","TRUE","1999-09-16 18:49:41",NA
"1792618565","20050904","Valentino","Iva","Schumm-Lebsack","Flat 1Taylor mills","Timothyshire","Bennett creek","Blackstone","West Sussex","L37 3QW","Y03603","BMI WOODLANDS HOSPITAL","01325 341737","(09944) 517952","(04811) 95585","West Sussex","10X","0","1","1","1","0","0","9","0","Blackstone","yes","Valentino","Iva","Schumm-Lebsack","Blackstone","152 Warren pass","Karen green","West Sussex","L6T 6UX","1792618565","no","20200417-323500-F7C283","2006-02-24","69606bff60d04f13b4ae68e58e68f7a9","186f681ef83c4be4a3a5a7c40d08000f","08866919116","(08641) 79106","otplwu@upqznflm.rho","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1972-12-09 05:38:41","20200417-323500-F7C283","2010-07-25 02:59:22","2004-07-08 04:55:48","1792618565","E8K 3ZY","2005-11-17","(06149) 614717","46","FALSE","8","no","05140270-74aa-4132-945a-f27f6b76e225","09274874781","08866919116","TRUE","FALSE","FALSE","FALSE","1974-04-22 17:45:18",NA
"5119700532","20050828","Delphia","Davon","Dickinson","Flat 94yJordan extension","Gavinborough","Aaron viaduct","Hatfield","County of Herefordshire","SA33 5AQ","G83010","NORTHUMBERLAND HEATH MED.CTR.","01322 336556","+44(0)2460109803","+44(0)0346 263261","County of Herefordshire","01G","1","1","1","0","0","0","9","1","Hatfield","no","Delphia","Davon","Dickinson","Hatfield","Studio 72uLeon row","Amanda junctions","County of Herefordshire","N7 6YY","5119700532","yes","20200413-676208-B0B73D","2005-08-06","4b63edaeaaa2429b96717d46ab391df9","d985e3ae6ef845d8927feb617a9a8520","08083523522","(01990) 616069","vnlifskp@gthram.yhv","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1971-06-10 06:01:11","20200413-676208-B0B73D","1977-05-15 20:12:58","1976-02-21 06:10:23","5119700532","W83 4LU","2005-09-24","0919765539","60","TRUE","3","yes","6b112958-299a-458b-ad12-6de2f1a7e3e7","+44(0)8413 71810","08083523522","TRUE","TRUE","FALSE","FALSE","2015-01-05 17:59:42",NA
"9450981450","20050814","Kade","Lemke","HayesI","522 Jayne cape","Wilkinsview","Wilson avenue","Gwyddgrug","Sir Gaerfyrddin - Carmarthenshire","BA14 8AF","Y02407","OLD AGE PSYCH - WOODLOES HSE","01926 497171","+44(0)2192208570","+44(0)836622263","Sir Gaerfyrddin - Carmarthenshire","00Q","1","1","1","0","0","1","2","1","Gwyddgrug","yes","Kade","Lemke","HayesI","Gwyddgrug","77 French fall","Gregory circles","Sir Gaerfyrddin - Carmarthenshire","SR5M 4WE","9450981450","no","20200420-554491-3F81A6","2005-09-14","27da62d7a2114b5f90295ba4e4abfedb","ea518b6d9ef4432982ffbede4c4be335","(02841) 73943","08519114101","pim@wtigxqs.jqd","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2015-01-21 01:25:58","20200420-554491-3F81A6","2005-02-25 14:05:14","1985-05-17 06:07:17","9450981450","S77 6BN","2005-11-05","02532149851","21","FALSE","7","yes","058459ea-1f41-4716-8442-cdc463da34ee","0032303357","(02841) 73943","FALSE","FALSE","FALSE","FALSE","1982-12-05 18:18:16",NA
"2802372749","20050815","Violet","Casper","Heidenreich","77 Janice underpass","West Matthewhaven","Tony lane","Dre-gôch","Sir Ddinbych - Denbighshire","DN31 1JY","Y03369","CHILDREN'S LD WHITESTONE","024 76641799","+44(0)6448 231081","+44(0)408204488","Sir Ddinbych - Denbighshire","08Y","0","0","1","1","1","0","0","1","Dre-gôch","no","Violet","Casper","Heidenreich","Dre-gôch","576 Bryant overpass","McCarthy harbor","Sir Ddinbych - Denbighshire","B9 4LU","2802372749","no","20200402-774335-53A835","2007-02-27","d9b140967c494c79ae5cf7cabec6c813","8af1ca2ee09a4402b7078eaba1b7c3c9","08890 538579","+44(0)2325 07051","qsc@pjwhacn.qzk","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1983-08-18 13:14:23","20200402-774335-53A835","2005-01-08 16:53:41","2012-05-02 16:44:51","2802372749","W5D 3QG","2007-01-21","+44(0)1567280765","14","FALSE","2","yes","0ceadd82-7347-4db9-822b-68b2fc734c7d","01328957513","08890 538579","TRUE","TRUE","FALSE","FALSE","1995-02-09 16:41:47",NA
"2180290425","20070213","Twyla","McLaughlin","Cummings","Studio 10EBennett squares","Wayneside","Cunningham road","North Kilvington","North Yorkshire","AB54 4RU","P84650","THE ALEXANDRA PRACTICE","0161 8604400","+44(0)6517099844","(08992) 379691","North Yorkshire","02Y","1","1","1","0","0","0","0","1","North Kilvington","no","Twyla","McLaughlin","Cummings","North Kilvington","Studio 18EDonald keys","Samantha club","North Yorkshire","M4W 6HE","2180290425","yes","20200417-840101-753090","2007-02-24","30ccf804b1e847ae82b9b26fbd7477cc","6ba8c9928f2446dcabfbff3a89219e29","(08469) 11388","09407 038672","apfwrg@oesnmdx.dnu","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2011-04-18 04:08:07","20200417-840101-753090","1971-01-01 13:07:12","2006-05-24 23:04:38","2180290425","B7 8XR","2005-11-27","(01790) 03921","71","TRUE","1","no","a13eb269-3dbd-4189-98c9-4fa04e7702df","+44(0)0330594262","(08469) 11388","TRUE","FALSE","TRUE","FALSE","2002-03-24 23:41:42",NA
"3752429788","20050708","Asia","Zemlak","Swaniawski","Flat 95Jennifer harbors","West Marcus","Lynn dam","Atherton",NA,"NE11 0AT","G82063","SANDWICH MEDICAL PRACTICE","01304 619790","+44(0)3962221524","03399 080806",NA,"15M","0","1","1","0","0","1","2","1","Atherton","yes","Asia","Zemlak","Swaniawski","Atherton","2 Norman extensions","Barry landing",NA,"L9K 5WW","3752429788","yes","20200331-427694-8AFA80","2006-03-25","9189f636c94c406dbde070d94d6cd3ea","caa1ed991334451ea277ba2b51ac5627","08467 192894","08193 74772","lfaxue@oisg.zuo","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1998-05-02 13:59:06","20200331-427694-8AFA80","1988-04-09 07:44:23","1986-01-04 21:25:51","3752429788","SO4R 1DG","2007-01-17","(02065) 64536","16","FALSE","6","yes","344ae657-f112-4625-b2c3-3f67c4f6e990","+44(0)9258 877298","08467 192894","FALSE","TRUE","FALSE","TRUE","1980-10-22 22:45:19",NA
"1178417866","20050917","Hortense","Yundt","Berge","Flat 03Berry centers","New Cameronstad","Knight valleys","Raleigh","Devon","BT5 7QE","M91008","LITTLE LONDON SURGERY","01922 628280","00713 655354","+44(0)1766244610","Devon","99C","1","0","1","0","0","0",NA,"0","Raleigh","yes","Hortense","Yundt","Berge","Raleigh","Studio 57Billy shore","Simpson parks","Devon","S67 8SB","1178417866","yes","20200322-641177-A07310","2005-05-07","f972eab543d5469ca105caa784a92117","24ac2337f7b642f1b347ad817be6daec","+44(0)991423984","(09644) 702676","yvg@phzadc.dwn","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1978-11-09 22:39:12","20200322-641177-A07310","1993-12-13 06:56:46","2006-08-02 05:16:19","1178417866","RG2A 5XF","2006-09-22","+44(0)9480 96140","22","TRUE","4","no","286f049b-ae1c-4bc0-80a5-0a48ad9750c0","+44(0)872706819","+44(0)991423984","FALSE","TRUE","FALSE","FALSE","1973-07-27 22:20:01",NA
